id,name,value,units_of_measurement,timestamp
99,CPU Usage - pid 1851 - com.android.launcher,0.0,%,2017-04-15 16:40:33.876 GMT+01:00
100,CPU Usage - pid 1878 - com.android.printspooler,0.0,%,2017-04-15 16:40:33.876 GMT+01:00
101,CPU Usage - pid 1915 - android.process.acore,0.0,%,2017-04-15 16:40:33.876 GMT+01:00
102,CPU Usage - pid 2029 - com.android.deskclock,0.0,%,2017-04-15 16:40:33.876 GMT+01:00
103,CPU Usage - pid 2071 - com.android.calendar,0.0,%,2017-04-15 16:40:33.876 GMT+01:00
104,CPU Usage - pid 2106 - com.android.providers.calendar,0.0,%,2017-04-15 16:40:33.876 GMT+01:00
105,CPU Usage - pid 2256 - com.android.dialer,0.0,%,2017-04-15 16:40:33.876 GMT+01:00
106,CPU Usage - pid 2284 - com.android.managedprovisioning,0.0,%,2017-04-15 16:40:33.876 GMT+01:00
107,CPU Usage - pid 2324 - com.android.mms,0.0,%,2017-04-15 16:40:33.876 GMT+01:00
108,CPU Usage - pid 2409 - com.android.email,0.0,%,2017-04-15 16:40:33.876 GMT+01:00
109,CPU Usage - pid 2434 - com.android.exchange,0.0,%,2017-04-15 16:40:33.876 GMT+01:00
110,CPU Usage - pid 2592 - com.android.defcontainer,0.0,%,2017-04-15 16:40:33.876 GMT+01:00
111,CPU Usage - pid 2654 - com.svox.pico,0.0,%,2017-04-15 16:40:33.876 GMT+01:00
112,CPU Usage - pid 4741 - pt.uc.student.aclima.device_agent,100.0,%,2017-04-15 16:40:33.876 GMT+01:00
113,RAM Usage - pid 4741 - pt.uc.student.aclima.device_agent,17791,Kilobytes,2017-04-15 16:40:51.118 GMT+01:00
114,Open Ports, tcp       0      0 127.0.0.1:5037         0.0.0.0:*              LISTEN,Proto Recv-Q Send-Q Local Address          Foreign Address        State,2017-04-15 16:40:51.134 GMT+01:00
115,Open Ports,tcp6       1      0 ::ffff:10.0.2.15:47235 ::ffff:216.58.210.142:80 CLOSE_WAIT,Proto Recv-Q Send-Q Local Address          Foreign Address        State,2017-04-15 16:40:51.134 GMT+01:00
116,Available System RAM,1361330176,bytes,2017-04-15 16:41:32.614 GMT+01:00
117,Used System CPU,0.7653061,%,2017-04-15 16:41:32.628 GMT+01:00
118,CPU Usage - pid 1668 - com.android.systemui,0.0,%,2017-04-15 16:41:33.643 GMT+01:00
119,CPU Usage - pid 1708 - android.process.media,0.0,%,2017-04-15 16:41:33.643 GMT+01:00
120,CPU Usage - pid 1745 - com.android.inputmethod.latin,0.0,%,2017-04-15 16:41:33.643 GMT+01:00
121,CPU Usage - pid 1851 - com.android.launcher,0.0,%,2017-04-15 16:41:33.643 GMT+01:00
122,CPU Usage - pid 1878 - com.android.printspooler,0.0,%,2017-04-15 16:41:33.643 GMT+01:00
123,CPU Usage - pid 1915 - android.process.acore,0.0,%,2017-04-15 16:41:33.643 GMT+01:00
124,CPU Usage - pid 2029 - com.android.deskclock,0.0,%,2017-04-15 16:41:33.643 GMT+01:00
125,CPU Usage - pid 2071 - com.android.calendar,0.0,%,2017-04-15 16:41:33.643 GMT+01:00
126,CPU Usage - pid 2106 - com.android.providers.calendar,0.0,%,2017-04-15 16:41:33.643 GMT+01:00
127,CPU Usage - pid 2256 - com.android.dialer,0.0,%,2017-04-15 16:41:33.643 GMT+01:00
128,CPU Usage - pid 2284 - com.android.managedprovisioning,0.0,%,2017-04-15 16:41:33.643 GMT+01:00
129,CPU Usage - pid 2324 - com.android.mms,0.0,%,2017-04-15 16:41:33.643 GMT+01:00
130,CPU Usage - pid 2409 - com.android.email,0.0,%,2017-04-15 16:41:33.643 GMT+01:00
131,CPU Usage - pid 2434 - com.android.exchange,0.0,%,2017-04-15 16:41:33.643 GMT+01:00
132,CPU Usage - pid 2592 - com.android.defcontainer,0.0,%,2017-04-15 16:41:33.643 GMT+01:00
133,CPU Usage - pid 2654 - com.svox.pico,0.0,%,2017-04-15 16:41:33.643 GMT+01:00
134,CPU Usage - pid 4741 - pt.uc.student.aclima.device_agent,100.0,%,2017-04-15 16:41:33.643 GMT+01:00
135,RAM Usage - pid 4741 - pt.uc.student.aclima.device_agent,17844,Kilobytes,2017-04-15 16:41:50.856 GMT+01:00
136,Open Ports, tcp       0      0 127.0.0.1:5037         0.0.0.0:*              LISTEN,Proto Recv-Q Send-Q Local Address          Foreign Address        State,2017-04-15 16:41:50.877 GMT+01:00
137,Open Ports,tcp6       1      0 ::ffff:10.0.2.15:47235 ::ffff:216.58.210.142:80 CLOSE_WAIT,Proto Recv-Q Send-Q Local Address          Foreign Address        State,2017-04-15 16:41:50.877 GMT+01:00
138,Available System RAM,1360519168,bytes,2017-04-15 16:42:32.642 GMT+01:00
139,Used System CPU,0.5141388,%,2017-04-15 16:42:32.661 GMT+01:00
140,CPU Usage - pid 1668 - com.android.systemui,0.0,%,2017-04-15 16:42:33.679 GMT+01:00
141,CPU Usage - pid 1708 - android.process.media,0.0,%,2017-04-15 16:42:33.679 GMT+01:00
142,CPU Usage - pid 1745 - com.android.inputmethod.latin,0.0,%,2017-04-15 16:42:33.679 GMT+01:00
143,CPU Usage - pid 1851 - com.android.launcher,0.0,%,2017-04-15 16:42:33.679 GMT+01:00
144,CPU Usage - pid 1878 - com.android.printspooler,0.0,%,2017-04-15 16:42:33.679 GMT+01:00
145,CPU Usage - pid 1915 - android.process.acore,0.0,%,2017-04-15 16:42:33.679 GMT+01:00
146,CPU Usage - pid 2029 - com.android.deskclock,0.0,%,2017-04-15 16:42:33.679 GMT+01:00
147,CPU Usage - pid 2071 - com.android.calendar,0.0,%,2017-04-15 16:42:33.679 GMT+01:00
148,CPU Usage - pid 2106 - com.android.providers.calendar,0.0,%,2017-04-15 16:42:33.679 GMT+01:00
149,CPU Usage - pid 2256 - com.android.dialer,0.0,%,2017-04-15 16:42:33.679 GMT+01:00
150,CPU Usage - pid 2284 - com.android.managedprovisioning,0.0,%,2017-04-15 16:42:33.679 GMT+01:00
151,CPU Usage - pid 2324 - com.android.mms,0.0,%,2017-04-15 16:42:33.679 GMT+01:00
152,CPU Usage - pid 2409 - com.android.email,0.0,%,2017-04-15 16:42:33.679 GMT+01:00
153,CPU Usage - pid 2434 - com.android.exchange,0.0,%,2017-04-15 16:42:33.679 GMT+01:00
154,CPU Usage - pid 2592 - com.android.defcontainer,0.0,%,2017-04-15 16:42:33.679 GMT+01:00
155,CPU Usage - pid 2654 - com.svox.pico,0.0,%,2017-04-15 16:42:33.679 GMT+01:00
156,CPU Usage - pid 4741 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-15 16:42:33.679 GMT+01:00
157,RAM Usage - pid 4741 - pt.uc.student.aclima.device_agent,17981,Kilobytes,2017-04-15 16:42:50.907 GMT+01:00
158,Open Ports, tcp       0      0 127.0.0.1:5037         0.0.0.0:*              LISTEN,Proto Recv-Q Send-Q Local Address          Foreign Address        State,2017-04-15 16:42:50.934 GMT+01:00
159,Open Ports,tcp6       1      0 ::ffff:10.0.2.15:47235 ::ffff:216.58.210.142:80 CLOSE_WAIT,Proto Recv-Q Send-Q Local Address          Foreign Address        State,2017-04-15 16:42:50.934 GMT+01:00
160,Available System RAM,1359368192,bytes,2017-04-15 16:43:32.677 GMT+01:00
161,Used System CPU,1.0204082,%,2017-04-15 16:43:32.693 GMT+01:00
162,CPU Usage - pid 1668 - com.android.systemui,0.0,%,2017-04-15 16:43:33.707 GMT+01:00
163,CPU Usage - pid 1708 - android.process.media,0.0,%,2017-04-15 16:43:33.707 GMT+01:00
164,CPU Usage - pid 1745 - com.android.inputmethod.latin,0.0,%,2017-04-15 16:43:33.707 GMT+01:00
165,CPU Usage - pid 1851 - com.android.launcher,0.0,%,2017-04-15 16:43:33.707 GMT+01:00
166,CPU Usage - pid 1878 - com.android.printspooler,0.0,%,2017-04-15 16:43:33.707 GMT+01:00
