id,name,value,units_of_measurement,timestamp
3915,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:11:03.498 GMT+01:00
3937,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,100.0,%,2017-04-22 15:12:04.796 GMT+01:00
3959,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,99.00894,%,2017-04-22 15:13:04.834 GMT+01:00
3981,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:14:04.852 GMT+01:00
4003,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:15:04.867 GMT+01:00
4026,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:16:04.886 GMT+01:00
4048,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:17:04.911 GMT+01:00
4070,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:18:04.934 GMT+01:00
4092,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:19:04.951 GMT+01:00
4114,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,100.0,%,2017-04-22 15:20:04.968 GMT+01:00
4137,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:21:38.647 GMT+01:00
4159,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:22:38.658 GMT+01:00
4181,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:23:38.671 GMT+01:00
4203,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:24:38.688 GMT+01:00
4225,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:25:38.711 GMT+01:00
4248,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:26:38.738 GMT+01:00
4264,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,100.0,%,2017-04-22 15:27:38.750 GMT+01:00
4280,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,99.00894,%,2017-04-22 15:28:38.775 GMT+01:00
4296,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:29:38.792 GMT+01:00
4312,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,100.0,%,2017-04-22 15:30:38.813 GMT+01:00
4328,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,100.0,%,2017-04-22 15:31:38.835 GMT+01:00
4344,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:32:38.851 GMT+01:00
4361,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:33:38.887 GMT+01:00
4377,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:34:38.904 GMT+01:00
4393,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:35:38.921 GMT+01:00
4410,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:36:38.951 GMT+01:00
