id,name,value,units_of_measurement,timestamp
965,RAM Usage - pid 3478 - pt.uc.student.aclima.device_agent,18816,Kilobytes,2017-04-15 21:25:17.947 GMT+01:00
981,RAM Usage - pid 3478 - pt.uc.student.aclima.device_agent,18844,Kilobytes,2017-04-15 21:26:17.973 GMT+01:00
997,RAM Usage - pid 3478 - pt.uc.student.aclima.device_agent,18825,Kilobytes,2017-04-15 21:27:17.990 GMT+01:00
1014,RAM Usage - pid 3478 - pt.uc.student.aclima.device_agent,18801,Kilobytes,2017-04-15 21:28:18.012 GMT+01:00
1030,RAM Usage - pid 3478 - pt.uc.student.aclima.device_agent,18805,Kilobytes,2017-04-15 21:29:18.017 GMT+01:00
1046,RAM Usage - pid 3478 - pt.uc.student.aclima.device_agent,18829,Kilobytes,2017-04-15 21:30:18.069 GMT+01:00
1062,RAM Usage - pid 3478 - pt.uc.student.aclima.device_agent,18893,Kilobytes,2017-04-15 21:31:18.080 GMT+01:00
1078,RAM Usage - pid 3478 - pt.uc.student.aclima.device_agent,18937,Kilobytes,2017-04-15 21:32:18.118 GMT+01:00
1095,RAM Usage - pid 3478 - pt.uc.student.aclima.device_agent,18853,Kilobytes,2017-04-15 21:33:18.143 GMT+01:00
1111,RAM Usage - pid 3478 - pt.uc.student.aclima.device_agent,18793,Kilobytes,2017-04-15 21:34:18.160 GMT+01:00
1127,RAM Usage - pid 3478 - pt.uc.student.aclima.device_agent,18833,Kilobytes,2017-04-15 21:35:18.168 GMT+01:00
1143,RAM Usage - pid 3478 - pt.uc.student.aclima.device_agent,18901,Kilobytes,2017-04-15 21:36:18.263 GMT+01:00
1160,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18126,Kilobytes,2017-04-15 21:38:18.550 GMT+01:00
1176,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18249,Kilobytes,2017-04-15 21:39:18.544 GMT+01:00
1192,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18402,Kilobytes,2017-04-15 21:40:18.569 GMT+01:00
1208,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18537,Kilobytes,2017-04-15 21:41:18.584 GMT+01:00
1224,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18609,Kilobytes,2017-04-15 21:42:18.595 GMT+01:00
1241,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18607,Kilobytes,2017-04-15 21:43:18.619 GMT+01:00
1257,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18587,Kilobytes,2017-04-15 21:44:18.665 GMT+01:00
1273,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18690,Kilobytes,2017-04-15 21:45:18.666 GMT+01:00
1289,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18721,Kilobytes,2017-04-15 21:46:18.682 GMT+01:00
1305,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18729,Kilobytes,2017-04-15 21:47:18.705 GMT+01:00
1321,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18681,Kilobytes,2017-04-15 21:48:18.743 GMT+01:00
1338,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18694,Kilobytes,2017-04-15 21:49:18.761 GMT+01:00
1354,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18673,Kilobytes,2017-04-15 21:50:18.773 GMT+01:00
1370,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18787,Kilobytes,2017-04-15 21:51:18.791 GMT+01:00
1386,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18828,Kilobytes,2017-04-15 21:52:18.858 GMT+01:00
1403,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18736,Kilobytes,2017-04-15 21:53:18.832 GMT+01:00
1419,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18725,Kilobytes,2017-04-15 21:54:18.863 GMT+01:00
1435,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18838,Kilobytes,2017-04-15 21:55:18.877 GMT+01:00
1451,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18854,Kilobytes,2017-04-15 21:56:18.900 GMT+01:00
1467,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18906,Kilobytes,2017-04-15 21:57:18.929 GMT+01:00
1484,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18837,Kilobytes,2017-04-15 21:58:18.932 GMT+01:00
1500,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18929,Kilobytes,2017-04-15 21:59:18.996 GMT+01:00
1516,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18921,Kilobytes,2017-04-15 22:00:19.021 GMT+01:00
1532,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18942,Kilobytes,2017-04-15 22:01:19.028 GMT+01:00
1548,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18842,Kilobytes,2017-04-15 22:02:19.040 GMT+01:00
1565,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18909,Kilobytes,2017-04-15 22:03:19.074 GMT+01:00
1581,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18861,Kilobytes,2017-04-15 22:04:19.112 GMT+01:00
1597,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18861,Kilobytes,2017-04-15 22:05:19.114 GMT+01:00
1613,RAM Usage - pid 15265 - pt.uc.student.aclima.device_agent,18917,Kilobytes,2017-04-15 22:06:19.131 GMT+01:00
1642,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18197,Kilobytes,2017-04-15 22:08:19.496 GMT+01:00
1658,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18333,Kilobytes,2017-04-15 22:09:19.487 GMT+01:00
1674,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18387,Kilobytes,2017-04-15 22:10:19.517 GMT+01:00
1690,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18431,Kilobytes,2017-04-15 22:11:19.539 GMT+01:00
1706,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18530,Kilobytes,2017-04-15 22:12:19.559 GMT+01:00
1723,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18542,Kilobytes,2017-04-15 22:13:19.580 GMT+01:00
1739,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18551,Kilobytes,2017-04-15 22:14:19.607 GMT+01:00
1755,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18679,Kilobytes,2017-04-15 22:15:19.648 GMT+01:00
1771,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18775,Kilobytes,2017-04-15 22:16:19.649 GMT+01:00
1787,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18767,Kilobytes,2017-04-15 22:17:19.652 GMT+01:00
1803,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18783,Kilobytes,2017-04-15 22:18:19.671 GMT+01:00
1820,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18747,Kilobytes,2017-04-15 22:19:19.722 GMT+01:00
1836,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18736,Kilobytes,2017-04-15 22:20:19.712 GMT+01:00
1852,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18812,Kilobytes,2017-04-15 22:21:19.743 GMT+01:00
1868,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18752,Kilobytes,2017-04-15 22:22:19.744 GMT+01:00
1885,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18726,Kilobytes,2017-04-15 22:23:19.799 GMT+01:00
1901,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18708,Kilobytes,2017-04-15 22:24:19.826 GMT+01:00
1917,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18817,Kilobytes,2017-04-15 22:25:19.840 GMT+01:00
1933,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18833,Kilobytes,2017-04-15 22:26:19.851 GMT+01:00
1949,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18749,Kilobytes,2017-04-15 22:27:19.865 GMT+01:00
1966,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18783,Kilobytes,2017-04-15 22:28:19.905 GMT+01:00
1982,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18772,Kilobytes,2017-04-15 22:29:19.907 GMT+01:00
1998,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18864,Kilobytes,2017-04-15 22:30:19.936 GMT+01:00
2014,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18908,Kilobytes,2017-04-15 22:31:19.956 GMT+01:00
2030,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18796,Kilobytes,2017-04-15 22:32:19.973 GMT+01:00
2047,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18775,Kilobytes,2017-04-15 22:33:19.990 GMT+01:00
2063,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18764,Kilobytes,2017-04-15 22:34:20.007 GMT+01:00
2079,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18880,Kilobytes,2017-04-15 22:35:20.024 GMT+01:00
2095,RAM Usage - pid 18459 - pt.uc.student.aclima.device_agent,18852,Kilobytes,2017-04-15 22:36:20.056 GMT+01:00
2124,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,18456,Kilobytes,2017-04-15 22:38:20.176 GMT+01:00
2140,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,18571,Kilobytes,2017-04-15 22:39:20.160 GMT+01:00
2156,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,18550,Kilobytes,2017-04-15 22:40:20.175 GMT+01:00
2172,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,18690,Kilobytes,2017-04-15 22:41:20.203 GMT+01:00
2188,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,18742,Kilobytes,2017-04-15 22:42:20.214 GMT+01:00
2205,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,18717,Kilobytes,2017-04-15 22:43:20.214 GMT+01:00
2221,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,18686,Kilobytes,2017-04-15 22:44:20.277 GMT+01:00
2237,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,18758,Kilobytes,2017-04-15 22:45:20.297 GMT+01:00
2253,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,18790,Kilobytes,2017-04-15 22:46:20.289 GMT+01:00
2269,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,18898,Kilobytes,2017-04-15 22:47:20.323 GMT+01:00
2285,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,18876,Kilobytes,2017-04-15 22:48:20.365 GMT+01:00
2302,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,18917,Kilobytes,2017-04-15 22:49:20.393 GMT+01:00
2318,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,18894,Kilobytes,2017-04-15 22:50:20.400 GMT+01:00
2334,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,18994,Kilobytes,2017-04-15 22:51:20.421 GMT+01:00
2350,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,18966,Kilobytes,2017-04-15 22:52:20.442 GMT+01:00
2367,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,18926,Kilobytes,2017-04-15 22:53:20.488 GMT+01:00
2383,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,18902,Kilobytes,2017-04-15 22:54:20.513 GMT+01:00
2399,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,18986,Kilobytes,2017-04-15 22:55:20.571 GMT+01:00
2415,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,18946,Kilobytes,2017-04-15 22:56:20.667 GMT+01:00
2431,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,19038,Kilobytes,2017-04-15 22:57:20.672 GMT+01:00
2448,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,19045,Kilobytes,2017-04-15 22:58:20.731 GMT+01:00
2464,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,19027,Kilobytes,2017-04-15 22:59:20.739 GMT+01:00
2480,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,19051,Kilobytes,2017-04-15 23:00:20.789 GMT+01:00
2496,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,19063,Kilobytes,2017-04-15 23:01:20.793 GMT+01:00
2512,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,19147,Kilobytes,2017-04-15 23:02:20.853 GMT+01:00
2529,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,19037,Kilobytes,2017-04-15 23:03:20.771 GMT+01:00
2545,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,19001,Kilobytes,2017-04-15 23:04:20.803 GMT+01:00
2561,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,19013,Kilobytes,2017-04-15 23:05:20.864 GMT+01:00
2577,RAM Usage - pid 4315 - pt.uc.student.aclima.device_agent,19041,Kilobytes,2017-04-15 23:06:20.855 GMT+01:00
2594,RAM Usage - pid 7257 - pt.uc.student.aclima.device_agent,18414,Kilobytes,2017-04-15 23:08:20.933 GMT+01:00
2610,RAM Usage - pid 7257 - pt.uc.student.aclima.device_agent,18668,Kilobytes,2017-04-15 23:09:20.944 GMT+01:00
2626,RAM Usage - pid 7257 - pt.uc.student.aclima.device_agent,18798,Kilobytes,2017-04-15 23:10:20.951 GMT+01:00
2642,RAM Usage - pid 7257 - pt.uc.student.aclima.device_agent,18731,Kilobytes,2017-04-15 23:11:20.979 GMT+01:00
2658,RAM Usage - pid 7257 - pt.uc.student.aclima.device_agent,18792,Kilobytes,2017-04-15 23:12:20.998 GMT+01:00
2675,RAM Usage - pid 7257 - pt.uc.student.aclima.device_agent,18833,Kilobytes,2017-04-15 23:13:21.034 GMT+01:00
2691,RAM Usage - pid 7257 - pt.uc.student.aclima.device_agent,18835,Kilobytes,2017-04-15 23:14:21.025 GMT+01:00
2707,RAM Usage - pid 7257 - pt.uc.student.aclima.device_agent,18859,Kilobytes,2017-04-15 23:15:21.054 GMT+01:00
2723,RAM Usage - pid 8760 - pt.uc.student.aclima.device_agent,18511,Kilobytes,2017-04-15 23:16:21.099 GMT+01:00
2739,RAM Usage - pid 8760 - pt.uc.student.aclima.device_agent,18498,Kilobytes,2017-04-15 23:17:21.084 GMT+01:00
2755,RAM Usage - pid 8760 - pt.uc.student.aclima.device_agent,18612,Kilobytes,2017-04-15 23:18:21.093 GMT+01:00
2772,RAM Usage - pid 8760 - pt.uc.student.aclima.device_agent,18660,Kilobytes,2017-04-15 23:19:21.131 GMT+01:00
2788,RAM Usage - pid 8760 - pt.uc.student.aclima.device_agent,18700,Kilobytes,2017-04-15 23:20:21.136 GMT+01:00
2804,RAM Usage - pid 8760 - pt.uc.student.aclima.device_agent,18684,Kilobytes,2017-04-15 23:21:21.148 GMT+01:00
2827,RAM Usage - pid 2550 - pt.uc.student.aclima.device_agent,17780,Kilobytes,2017-04-15 23:36:40.888 GMT+01:00
2850,RAM Usage - pid 2550 - pt.uc.student.aclima.device_agent,17909,Kilobytes,2017-04-15 23:37:40.455 GMT+01:00
2872,RAM Usage - pid 2550 - pt.uc.student.aclima.device_agent,18016,Kilobytes,2017-04-15 23:38:40.478 GMT+01:00
2894,RAM Usage - pid 2550 - pt.uc.student.aclima.device_agent,18132,Kilobytes,2017-04-15 23:39:40.495 GMT+01:00
