id,name,value,units_of_measurement,timestamp
1211,Available System RAM,1380577280,bytes,2017-04-15 21:42:06.437 GMT+01:00
1228,Available System RAM,1380323328,bytes,2017-04-15 21:43:06.458 GMT+01:00
1244,Available System RAM,1380851712,bytes,2017-04-15 21:44:06.485 GMT+01:00
1260,Available System RAM,1380913152,bytes,2017-04-15 21:45:06.505 GMT+01:00
1276,Available System RAM,1380610048,bytes,2017-04-15 21:46:06.520 GMT+01:00
1292,Available System RAM,1380110336,bytes,2017-04-15 21:47:06.543 GMT+01:00
1308,Available System RAM,1380233216,bytes,2017-04-15 21:48:06.564 GMT+01:00
1325,Available System RAM,1380200448,bytes,2017-04-15 21:49:06.603 GMT+01:00
1341,Available System RAM,1379733504,bytes,2017-04-15 21:50:06.609 GMT+01:00
1357,Available System RAM,1379966976,bytes,2017-04-15 21:51:06.630 GMT+01:00
1373,Available System RAM,1379758080,bytes,2017-04-15 21:52:06.649 GMT+01:00
1390,Available System RAM,1379397632,bytes,2017-04-15 21:53:06.670 GMT+01:00
1406,Available System RAM,1380216832,bytes,2017-04-15 21:54:06.706 GMT+01:00
1422,Available System RAM,1379950592,bytes,2017-04-15 21:55:06.725 GMT+01:00
1438,Available System RAM,1379991552,bytes,2017-04-15 21:56:06.744 GMT+01:00
1454,Available System RAM,1380237312,bytes,2017-04-15 21:57:06.762 GMT+01:00
1471,Available System RAM,1379692544,bytes,2017-04-15 21:58:06.788 GMT+01:00
1487,Available System RAM,1380225024,bytes,2017-04-15 21:59:06.821 GMT+01:00
1503,Available System RAM,1379975168,bytes,2017-04-15 22:00:06.845 GMT+01:00
1519,Available System RAM,1379450880,bytes,2017-04-15 22:01:06.866 GMT+01:00
1535,Available System RAM,1378975744,bytes,2017-04-15 22:02:06.883 GMT+01:00
1552,Available System RAM,1379217408,bytes,2017-04-15 22:03:06.906 GMT+01:00
1568,Available System RAM,1379377152,bytes,2017-04-15 22:04:06.931 GMT+01:00
1584,Available System RAM,1380028416,bytes,2017-04-15 22:05:06.958 GMT+01:00
1600,Available System RAM,1379508224,bytes,2017-04-15 22:06:06.974 GMT+01:00
1616,Available System RAM,1380028416,bytes,2017-04-15 22:07:06.997 GMT+01:00
1629,Available System RAM,1382383616,bytes,2017-04-15 22:08:07.302 GMT+01:00
1645,Available System RAM,1380065280,bytes,2017-04-15 22:09:07.318 GMT+01:00
1661,Available System RAM,1379561472,bytes,2017-04-15 22:10:07.345 GMT+01:00
1677,Available System RAM,1379434496,bytes,2017-04-15 22:11:07.365 GMT+01:00
1693,Available System RAM,1379287040,bytes,2017-04-15 22:12:07.386 GMT+01:00
1710,Available System RAM,1379430400,bytes,2017-04-15 22:13:07.408 GMT+01:00
1726,Available System RAM,1378746368,bytes,2017-04-15 22:14:07.430 GMT+01:00
1742,Available System RAM,1378463744,bytes,2017-04-15 22:15:07.449 GMT+01:00
1758,Available System RAM,1379688448,bytes,2017-04-15 22:16:07.468 GMT+01:00
1774,Available System RAM,1379405824,bytes,2017-04-15 22:17:07.485 GMT+01:00
1790,Available System RAM,1378586624,bytes,2017-04-15 22:18:07.505 GMT+01:00
1807,Available System RAM,1378910208,bytes,2017-04-15 22:19:07.544 GMT+01:00
1823,Available System RAM,1378758656,bytes,2017-04-15 22:20:07.542 GMT+01:00
